timestamp,day_of_week,month,hour,weekend,holiday,temperature,humidity,wind_speed,solar_radiation,building_size,occupants,building_type,HVAC_usage,lighting_usage,appliance_load,previous_hour_consumption,previous_day_consumption,previous_week_consumption,electricity_price,energy_consumption
01-01-2023 21:00,6,1,21,1,0,26.77603133,66.32518161,6.413954642,0,2178,7,0,1.673277184,1.239395466,9.984139804,3.775158043,1.801737021,2.502126774,0.127494821,3.138456503
01-01-2023 22:00,6,1,22,1,0,28.49033209,55.34598356,10.08439967,0,2874,1,1,1.96711045,0.29599679,9.46927452,1.097126863,3.798211346,2.798976211,0.074657839,2.756661451
01-01-2023 23:00,6,1,23,1,0,17.41031734,61.34816052,2.288178132,0,2450,7,0,2.19447498,1.549206585,0.759074546,1.203099576,3.275840509,1.230810255,0.105758266,1.647334193
02-01-2023 00:00,0,1,0,0,0,27.39494388,62.3862668,2.646492766,0,1501,4,0,0.491741045,1.472775852,6.065197141,2.681717327,4.988890667,1.042728064,0.102676819,1.76977089
02-01-2023 01:00,0,1,1,0,0,29.6572243,45.13829174,8.279834925,0,8618,8,1,1.318101136,1.32070019,1.02033264,4.316617811,4.217400876,4.406940839,0.163908457,1.403003635
02-01-2023 02:00,0,1,2,0,0,28.87233994,66.34857726,9.2577971,0,6226,1,0,2.670923928,1.442331717,8.3598793,3.309157109,2.008611208,4.502646666,0.126561487,3.30605775
02-01-2023 03:00,0,1,3,0,0,22.4496062,83.87054669,4.157557051,0,5202,5,0,0.376356733,1.295472487,9.500666093,2.655820031,1.346488661,2.558921498,0.264542591,1.926403289
02-01-2023 04:00,0,1,4,0,0,30.91612011,73.58694358,5.316749197,0,3663,5,0,4.684709825,0.571450903,1.356020924,3.14676564,3.156737368,1.694278388,0.098316132,2.99097964
02-01-2023 05:00,0,1,5,0,0,25.97430295,69.15401578,6.267037584,0,3465,4,1,4.088625989,0.471351324,9.157596453,2.439666927,3.649328292,2.082066388,0.241085405,4.463427758
02-01-2023 06:00,0,1,6,0,0,22.41021121,77.43479095,14.19821336,0,4465,8,0,0.762071122,0.554361879,5.562770958,4.572954664,4.730210087,1.952518958,0.166606026,1.33416441
02-01-2023 07:00,0,1,7,0,0,21.28704284,82.04522332,14.85932526,207.0552361,9614,9,1,2.425424139,1.229914859,2.685874356,1.563412379,2.025057512,3.891078677,0.205734191,2.396626404
02-01-2023 08:00,0,1,8,0,0,25.28495203,73.40489946,11.7323883,400,5893,3,0,3.760579661,0.822808566,4.466109192,2.084257439,2.277218915,3.252550527,0.20298063,3.033139659
02-01-2023 09:00,0,1,9,0,0,25.91474499,89.31469751,5.927308787,565.6854249,6503,3,0,3.947692629,1.070723888,1.212021447,4.43686333,3.658201552,3.122021692,0.27566024,2.419919357
02-01-2023 10:00,0,1,10,0,0,21.12662874,67.54530618,10.12634756,692.820323,2471,7,0,2.293005698,0.790986402,5.628513956,2.922169494,4.073027536,2.742537332,0.263401161,1.77341629
02-01-2023 11:00,0,1,11,0,0,26.28929359,45.74144357,1.82400641,772.740661,4158,7,0,4.837123878,1.75090139,3.748934192,3.878646921,2.926905227,2.695694564,0.19012232,3.452805001
02-01-2023 12:00,0,1,12,0,0,11.34421272,40.1135219,13.12426188,800,5938,3,0,2.688494261,1.180341249,6.860600666,4.696530181,2.674467347,4.870636541,0.162109658,3.305350249
02-01-2023 13:00,0,1,13,0,0,27.43439461,61.53535011,4.471877336,772.740661,2552,4,0,4.698603155,1.206591692,5.876217633,3.797420262,2.79658127,1.560256249,0.257688607,4.592840135
02-01-2023 14:00,0,1,14,0,0,38.16957731,85.71043347,9.384993061,692.820323,9924,7,0,0.622984625,1.343349135,0.528093481,2.841009322,2.878407366,2.115165543,0.25641707,1.001368913
02-01-2023 15:00,0,1,15,0,0,29.49235354,71.9132145,13.66581247,565.6854249,2126,9,0,4.889486991,1.887358533,3.990019374,1.581302535,1.62596768,3.120271065,0.093779987,3.45343063
02-01-2023 16:00,0,1,16,0,0,25.87342456,79.47002576,9.034539071,400,8193,7,0,2.536396098,1.445156849,1.036707327,1.456355853,1.747947366,3.142665573,0.115203501,1.349644363
02-01-2023 17:00,0,1,17,0,0,23.92372884,78.34015463,6.703617965,207.0552361,2919,4,0,3.698642126,1.298810831,9.699047714,2.854096542,2.857876,2.882477432,0.297479865,4.528529829
02-01-2023 18:00,0,1,18,0,0,31.17893315,78.9939171,8.498722817,9.80E-14,2243,9,0,3.866675289,1.082671651,9.491734506,2.887460176,2.521635212,4.18499814,0.119445101,4.409968373
02-01-2023 19:00,0,1,19,0,0,28.5170915,56.9021612,1.732012215,0,9611,6,2,1.901425109,1.979460075,8.015551308,4.05484285,3.62457018,3.102395981,0.155455124,3.531929305
02-01-2023 20:00,0,1,20,0,0,24.29874351,79.74190424,5.193303074,0,9632,3,0,4.530551028,1.697817664,1.137821218,1.108545375,4.9666713,3.921545479,0.179658352,2.290441221
02-01-2023 21:00,0,1,21,0,0,16.33934454,49.41553669,3.143875197,0,7359,3,1,0.780922324,1.873872474,7.444456922,3.593802413,1.789591796,4.790382593,0.11597488,1.410405134
02-01-2023 22:00,0,1,22,0,0,27.89048107,41.17220944,4.468760943,0,6252,9,1,4.750424755,0.418058573,7.775412111,4.36419352,2.458574155,4.217951436,0.17174449,4.495034427
02-01-2023 23:00,0,1,23,0,0,17.92917199,43.88610307,2.446541019,0,3672,2,0,3.950902267,1.976150979,2.396703989,1.975948991,1.357338781,2.476764694,0.128298549,3.399861707
03-01-2023 00:00,1,1,0,0,0,24.02958979,89.08069128,6.254722523,0,9244,7,0,4.924715447,0.44683145,4.500159202,2.824240806,4.418004621,2.694245816,0.238193478,2.343162092
03-01-2023 01:00,1,1,1,0,0,31.26948406,47.85457705,11.94274446,0,8490,4,2,0.552926934,0.909712332,6.218057889,4.025452687,4.91946985,3.050338714,0.253833272,1.493732626
03-01-2023 02:00,1,1,2,0,0,32.34825808,80.84414867,11.41489393,0,5268,5,0,4.384007239,1.870701986,5.214377769,1.849816447,2.637998127,1.065353191,0.092653946,3.835184971
03-01-2023 03:00,1,1,3,0,0,21.18814286,78.05877563,3.945285983,0,5940,1,1,3.801368954,1.922727044,5.03927471,3.041873891,1.149342281,1.551309378,0.2708509,3.004199523
03-01-2023 04:00,1,1,4,0,0,30.25414279,46.97751184,0.157529725,0,1444,6,0,4.429599911,0.904416093,5.913186105,4.818424264,3.12735857,1.789583449,0.175334755,4.458390861
03-01-2023 05:00,1,1,5,0,0,25.63138311,74.68029395,12.24703449,0,5191,1,1,0.393034728,0.267934129,8.875046436,1.655511478,4.227963887,2.470255308,0.060689706,1.898208255
03-01-2023 06:00,1,1,6,0,0,22.42714875,88.34480483,9.472965383,0,3430,7,1,2.116550538,1.937386616,4.098720728,2.78929946,2.502111315,2.638124008,0.195202335,2.535987119
03-01-2023 07:00,1,1,7,0,0,29.52181322,43.38236867,8.326257363,207.0552361,4161,2,0,3.642576578,1.798843752,8.30416562,3.618881398,1.135121785,1.641261725,0.297709239,4.424227097
03-01-2023 08:00,1,1,8,0,0,22.94593997,77.90177389,4.183948239,400,8786,4,0,2.780267363,1.455515727,5.854731425,4.571179619,4.178064584,3.273117167,0.17590572,2.738541406
03-01-2023 09:00,1,1,9,0,0,24.75545102,55.11657689,5.964844945,565.6854249,1029,1,0,4.905058225,0.194807516,5.32635912,1.165268788,3.198871241,1.116077786,0.247174831,4.529212815
03-01-2023 10:00,1,1,10,0,0,22.3441347,46.65177173,1.387668605,692.820323,9973,3,1,4.818213605,0.567835433,5.176888313,1.404355609,4.751033307,3.74780036,0.23981514,3.181008328
03-01-2023 11:00,1,1,11,0,0,23.06754605,49.36147094,14.12618293,772.740661,7574,6,1,2.396523891,0.60268853,3.718706132,1.750844919,4.211788013,4.426347802,0.240431387,1.919314728
03-01-2023 12:00,1,1,12,0,0,31.47230088,87.31151636,1.693403795,800,4239,8,0,4.097562659,0.781383059,2.310567491,1.771131239,3.097310493,3.991224691,0.052398164,2.779178256
03-01-2023 13:00,1,1,13,0,0,13.16909457,59.63656277,1.401087143,772.740661,6369,7,1,2.586832079,1.232512041,4.166827749,2.320457334,2.33831365,3.128255187,0.055805223,2.522475874
03-01-2023 14:00,1,1,14,0,0,22.8288608,49.58526829,8.962610979,692.820323,4755,3,1,2.438143971,0.211484911,7.37391717,1.31522032,2.802746651,4.637430911,0.05252774,3.195645439
03-01-2023 15:00,1,1,15,0,0,28.89325184,80.73859599,11.14725889,565.6854249,2735,2,1,0.340995609,1.031129773,0.69438055,2.440851757,3.083980358,4.980255078,0.11303843,0.271191458
03-01-2023 16:00,1,1,16,0,1,38.3727563,83.04939053,6.714494349,400,3939,6,1,3.95484729,0.256465212,9.387854743,3.035257646,4.270552472,3.003947934,0.172688372,2.964140312
03-01-2023 17:00,1,1,17,0,0,26.69648633,89.10320987,3.430858972,207.0552361,5861,1,2,4.346562475,0.11220256,7.123882977,3.603501645,4.160485859,4.439351705,0.18747073,2.554234146
03-01-2023 18:00,1,1,18,0,0,25.14067959,54.77018242,9.614602284,9.80E-14,5869,4,0,3.511518122,0.713672172,1.783876307,4.623279595,2.286341492,1.042257719,0.188508219,2.336063266
03-01-2023 19:00,1,1,19,0,0,25.10009084,71.08978162,9.841302109,0,7039,6,0,2.320815848,0.671312952,8.762751888,3.322251324,4.25930747,2.216690142,0.055987694,3.163367028
03-01-2023 20:00,1,1,20,0,0,19.81390702,71.9156791,5.034378497,0,9236,8,0,4.240163309,0.268707286,9.037603592,1.327631515,2.121155316,2.159032721,0.268789912,4.017296116
03-01-2023 21:00,1,1,21,0,0,25.69822957,72.81805959,6.779891256,0,8718,9,0,0.005561509,0.425560421,3.41625639,3.316243744,1.444455592,1.724092778,0.22576292,1.048643616
03-01-2023 22:00,1,1,22,0,0,21.85170877,82.32190078,13.07254166,0,8280,9,0,4.756523964,0.727830093,4.564383253,3.32161363,4.080691091,4.111001235,0.295030079,3.206721239
03-01-2023 23:00,1,1,23,0,0,22.7314879,61.910933,6.31457627,0,5725,4,0,4.278217553,0.326145356,5.570799099,4.365403935,3.381203499,2.940597788,0.09332582,3.564589817
04-01-2023 00:00,2,1,0,0,0,24.42971665,81.99627481,2.019868213,0,6307,5,0,2.357848664,1.34362,7.091469272,4.930671874,4.864889436,2.061816791,0.29597348,2.809455995
04-01-2023 01:00,2,1,1,0,0,23.91653157,82.98210003,10.97809573,0,8843,6,0,4.222737164,0.394735793,2.990430744,4.488376929,4.122032545,1.223432012,0.073554836,1.787232313
04-01-2023 02:00,2,1,2,0,1,26.50975774,55.82765121,1.815523497,0,3831,2,0,4.535885396,0.953845503,6.060818827,2.257664186,2.480644026,2.354725986,0.167501215,3.998460085
04-01-2023 03:00,2,1,3,0,0,27.71620725,49.36255388,1.700686579,0,6097,2,0,3.283167125,0.381016057,3.955191404,2.098608826,2.451809058,2.744520087,0.217841723,3.253822105
04-01-2023 04:00,2,1,4,0,0,14.35610502,56.093225,13.14121173,0,2248,2,0,4.508065015,1.410199632,7.987786321,4.730257985,2.716621353,1.303941743,0.177330253,4.068049193
04-01-2023 05:00,2,1,5,0,0,19.91643739,63.58242822,14.01064692,0,3873,4,0,0.092169566,1.844359895,8.200601818,2.364417084,1.261328122,1.81814315,0.076766524,2.43175806
04-01-2023 06:00,2,1,6,0,0,29.19294571,70.16387877,2.413502983,0,5112,2,0,3.697252631,1.379326285,7.538512606,3.045805781,2.69618948,2.705038281,0.197768368,4.822098681
04-01-2023 07:00,2,1,7,0,0,24.69125017,55.15163184,1.136503042,207.0552361,2177,5,1,1.398220491,1.388056315,2.996359604,4.077164694,4.175753398,3.025746164,0.215230406,2.359569248
04-01-2023 08:00,2,1,8,0,0,24.66901576,78.34536118,7.630846047,400,1536,5,0,1.987020172,0.597826715,1.012156822,1.055956673,1.445392094,2.766971888,0.298802344,1.248404368
04-01-2023 09:00,2,1,9,0,0,22.85338946,87.06428532,10.77036507,565.6854249,3718,2,0,4.140265666,1.261243191,1.309334431,1.156549422,2.509566456,2.893711762,0.104060497,2.952998707
04-01-2023 10:00,2,1,10,0,0,18.02108791,78.00273588,14.90535668,692.820323,3757,3,1,3.671441779,1.148562476,3.097377775,2.620079509,3.843538441,1.769216684,0.245792325,3.509916609
04-01-2023 11:00,2,1,11,0,0,39.22362727,75.11414824,3.724280325,772.740661,1387,5,0,1.172474876,0.832188745,3.131302105,1.754066587,1.780333374,4.040837884,0.244999702,0.672447727
04-01-2023 12:00,2,1,12,0,1,22.24583499,61.18663274,6.083662827,800,9960,9,0,0.790352167,0.678748785,6.002723299,2.788231547,4.113652741,3.211872847,0.205357852,2.578355829
04-01-2023 13:00,2,1,13,0,0,21.4753833,82.23801233,12.17814184,772.740661,3498,5,0,1.929376639,1.132392409,9.907992741,4.59732988,4.437550457,3.226241675,0.193550323,3.781648304
04-01-2023 14:00,2,1,14,0,0,15.50520957,72.21178014,9.87660127,692.820323,6679,8,1,0.499047027,0.150798972,7.655761172,4.726240322,2.904095478,3.863616231,0.156724369,1.964312208
04-01-2023 15:00,2,1,15,0,0,20.6503871,80.58335638,8.397757208,565.6854249,2761,6,1,3.246418685,0.970796888,0.644142493,1.81324067,4.611884184,1.360637568,0.23053459,2.466301
04-01-2023 16:00,2,1,16,0,0,21.39606313,77.61507107,1.166160747,400,6211,2,0,1.386826679,0.368412125,2.446124176,1.802275274,1.347728751,4.546304015,0.059535206,0.348769053
04-01-2023 17:00,2,1,17,0,0,23.42521368,67.95614413,12.95586976,207.0552361,7927,3,1,2.077645444,0.658857379,3.494901263,1.075559234,1.559710623,1.547627718,0.237570498,2.310066867
04-01-2023 18:00,2,1,18,0,0,26.45468257,84.00059709,13.27051037,9.80E-14,5485,8,0,0.79381915,1.645083553,9.035940355,4.699255292,1.538324139,1.703421278,0.227184498,2.065836958
04-01-2023 19:00,2,1,19,0,0,20.31566787,42.68749872,8.189361959,0,9360,8,0,0.939929176,0.793780082,9.359792823,2.623700236,2.099699739,3.41875148,0.083128332,2.010671651
04-01-2023 20:00,2,1,20,0,0,21.53844518,76.98106568,14.48695631,0,3231,9,0,1.853874333,0.546142055,4.085272888,4.703671898,2.964042495,4.671044852,0.199913404,1.966724091
04-01-2023 21:00,2,1,21,0,0,25.92741461,76.30686615,2.471212894,0,8808,2,1,0.094322083,1.790111264,7.378455302,3.546644053,1.921130717,4.160182905,0.25273465,1.71513211
04-01-2023 22:00,2,1,22,0,0,23.0739787,41.79076112,13.62164271,0,5117,5,0,4.622521322,1.653231145,5.021887884,1.975900801,1.908607719,2.359492993,0.262017239,3.544602268
04-01-2023 23:00,2,1,23,0,0,20.59698517,60.82446189,1.12791322,0,4737,6,0,1.447687022,0.811517986,2.010102534,4.579075357,3.17477388,3.44211464,0.202729419,1.328553682
05-01-2023 00:00,3,1,0,0,0,29.32526273,73.25213883,8.072660579,0,1192,5,0,0.024100994,1.572579513,1.411819331,2.528765391,4.051722319,3.000408611,0.140756493,1.438294902
05-01-2023 01:00,3,1,1,0,0,26.49701005,87.08510948,14.61449916,0,4289,6,1,2.483330785,1.707102448,1.190183655,4.954481809,2.819194283,1.321416542,0.242022268,2.114066866
05-01-2023 02:00,3,1,2,0,0,26.57717408,68.54734789,4.918393933,0,7875,9,1,2.928194202,1.666928749,6.182624699,3.307570109,2.633391637,1.850167079,0.220013394,3.272690538
05-01-2023 03:00,3,1,3,0,0,26.49940316,80.59232792,9.15514847,0,4331,4,1,4.941580658,0.101251546,6.051339351,3.727303788,3.139955901,3.932870688,0.061359446,3.282354821
05-01-2023 04:00,3,1,4,0,0,24.34140419,64.69531036,1.302199234,0,4398,8,0,3.830141288,0.266387682,5.293197278,4.569022947,4.791927493,1.553776327,0.19509933,2.693658753
05-01-2023 05:00,3,1,5,0,0,18.33479657,65.75678429,6.106434187,0,9829,3,0,1.984569281,1.610376974,3.273503679,2.616829433,1.727103847,1.858133129,0.121505288,2.490869601
05-01-2023 06:00,3,1,6,0,0,28.52967074,56.40629532,5.354784213,0,6260,5,0,0.141181514,1.335562226,4.114504756,1.876452737,4.580827917,1.762661548,0.299003458,1.226468613
05-01-2023 07:00,3,1,7,0,0,24.11720549,73.7999932,3.773684319,207.0552361,2219,2,1,3.849731449,1.598126807,3.110220077,3.151039698,1.293578279,3.287140333,0.192739668,3.381868918
05-01-2023 08:00,3,1,8,0,0,18.08630686,71.07306386,13.48105795,400,9589,9,0,0.193438234,1.804289036,3.242132719,1.597206235,4.182241194,2.280579038,0.260722944,1.342591586
05-01-2023 09:00,3,1,9,0,0,34.30174832,48.58180338,7.336809322,565.6854249,1385,1,0,1.525701871,0.798992402,7.231051011,2.125061418,2.089659792,3.476811169,0.216614119,2.6605653
05-01-2023 10:00,3,1,10,0,0,25.18331255,58.76369174,5.086701393,692.820323,1451,3,1,2.80495578,0.665806709,5.578679851,1.628338945,4.60320767,4.463098649,0.11735054,3.328377406
05-01-2023 11:00,3,1,11,0,0,25.02738678,65.11734111,3.196749749,772.740661,6685,7,1,3.816722861,0.272253047,3.477298943,3.883138762,2.525247476,2.726573489,0.064263903,2.16253984
05-01-2023 12:00,3,1,12,0,0,33.5652006,59.28447679,2.834773619,800,6859,6,1,1.604423225,1.897900409,1.665131876,1.792984174,2.683687885,2.077563387,0.107220497,1.820159652
05-01-2023 13:00,3,1,13,0,0,20.75595915,57.03969124,4.432808015,772.740661,7503,3,0,4.698618189,1.84097253,5.610397233,3.220399927,4.716967422,2.295748122,0.174974844,4.03831907
05-01-2023 14:00,3,1,14,0,0,26.99156913,77.9453005,5.865085947,692.820323,4178,1,2,1.20007575,0.818674984,8.239666151,3.631349535,3.86856433,2.583360688,0.260444981,2.162204024
05-01-2023 15:00,3,1,15,0,0,28.1216916,63.35977151,1.666569015,565.6854249,1500,4,1,2.616220973,0.851831487,1.862348249,3.996123844,3.102406731,3.470249103,0.134064805,2.269066838
05-01-2023 16:00,3,1,16,0,0,21.59926009,52.86890226,13.2303954,400,5744,5,0,2.437585719,1.214885133,2.541437663,1.847977253,4.241816911,4.517093931,0.266594897,2.133478507
05-01-2023 17:00,3,1,17,0,0,22.91372464,53.65596933,4.469362704,207.0552361,2920,2,2,0.299806269,0.700324601,3.972242222,1.917540053,2.278103197,2.924780238,0.168374278,0.756728086
05-01-2023 18:00,3,1,18,0,0,20.52731334,77.08945486,7.557133838,9.80E-14,2228,9,1,4.142807613,0.408276785,2.875844695,2.862529083,3.485943999,3.792158394,0.26357319,2.287395122
05-01-2023 19:00,3,1,19,0,0,26.16439717,82.93156267,13.78660303,0,8243,5,0,2.991038418,0.518150874,7.088881501,2.926686152,3.074203823,1.370615294,0.28648517,2.941660143
05-01-2023 20:00,3,1,20,0,0,26.51231868,78.68098235,8.225769746,0,3441,6,2,2.176272446,0.194211712,9.396057803,1.342060564,1.616619357,3.210409037,0.246825793,2.598676322
05-01-2023 21:00,3,1,21,0,0,32.71664889,64.77235658,6.289036067,0,6543,1,2,2.55715178,1.332833658,3.301021096,4.371340346,1.499714244,4.259503111,0.120276423,2.598310878
05-01-2023 22:00,3,1,22,0,1,19.98936147,58.03516597,2.531264701,0,2927,9,1,3.540283589,0.928063854,5.769903974,2.265042044,1.461303508,2.438037345,0.274449772,3.490398458
05-01-2023 23:00,3,1,23,0,0,22.30790915,85.56398845,0.376704764,0,4526,2,2,4.479828243,0.951991126,6.087441655,3.247933635,1.88262392,4.418715038,0.295262439,3.193499278
06-01-2023 00:00,4,1,0,0,1,28.15963961,58.38044926,3.304702587,0,9253,4,1,0.338879613,0.305835187,5.501043015,3.817092237,3.40846436,2.852866743,0.073618932,1.838961186
06-01-2023 01:00,4,1,1,0,0,29.73928236,83.10400869,4.700956959,0,6169,1,0,4.087362141,1.306592435,6.234089065,1.227565583,3.09259684,2.100225628,0.062125005,3.17312287
06-01-2023 02:00,4,1,2,0,0,28.42716801,83.07191036,11.7271066,0,8350,1,1,1.743352799,1.962871048,7.197589104,4.908604817,3.420509581,3.073190384,0.062629392,2.517752869
06-01-2023 03:00,4,1,3,0,0,14.1960646,65.99200877,14.63764718,0,2610,3,0,2.862870289,0.280233679,8.269261713,3.429333298,3.771929239,2.364958298,0.118148455,2.89781929
06-01-2023 04:00,4,1,4,0,0,20.20534139,40.27517217,2.139049774,0,5129,2,0,4.515526132,0.64856737,0.506995425,3.834768983,2.427088875,2.331617204,0.057246388,2.582876092
06-01-2023 05:00,4,1,5,0,0,24.59015685,80.09402821,13.62054809,0,6902,1,0,3.592548581,0.633811839,9.911175061,2.463207271,2.014779245,2.322377781,0.108242475,3.826905106
06-01-2023 06:00,4,1,6,0,0,35.66146984,47.94192863,2.079438153,0,4682,9,0,3.66754567,1.284739065,8.652239349,1.708730337,4.008694737,3.803637976,0.158209016,4.789257771
06-01-2023 07:00,4,1,7,0,0,29.8745073,53.66770108,8.843625228,207.0552361,2298,3,0,4.80416394,0.792837808,8.264136718,4.588285505,3.282875367,2.345494876,0.265325524,5.037582992
06-01-2023 08:00,4,1,8,0,0,19.81975584,70.76880764,3.997022374,400,8068,3,1,2.439452143,1.226711334,6.025489907,1.542959527,1.250723178,1.939898204,0.189912206,2.428031443
06-01-2023 09:00,4,1,9,0,0,19.41483536,60.98528907,8.749056551,565.6854249,8914,3,1,1.343781862,0.316007602,1.671743594,3.984988279,4.834277754,4.716658476,0.279659093,1.72465667
06-01-2023 10:00,4,1,10,0,0,21.52201803,70.33765361,13.72072026,692.820323,6615,8,0,0.751103456,1.517413599,6.513675722,4.626142936,2.765315459,1.20850284,0.05895087,2.585889988
06-01-2023 11:00,4,1,11,0,0,27.54504892,48.98404207,12.73781232,772.740661,9921,1,0,0.189507519,0.152380143,8.604841747,2.046190379,2.621061405,1.86657588,0.288543564,0.924406548
06-01-2023 12:00,4,1,12,0,1,21.07539542,78.21097757,2.170888177,800,7658,3,0,2.489129966,0.67355479,2.43698841,4.43817377,2.650951345,1.686795348,0.282235276,1.739377633
06-01-2023 13:00,4,1,13,0,0,24.95113259,45.70147133,13.62787493,772.740661,2459,8,1,4.476686339,0.991747796,8.134237562,2.269996559,1.89374963,3.486219487,0.096979379,3.838366104
06-01-2023 14:00,4,1,14,0,0,26.37300827,87.86471144,5.187034771,692.820323,4188,3,0,1.066247448,0.727985602,8.456749657,1.698366912,2.876989996,2.180147754,0.28561906,1.710042193
06-01-2023 15:00,4,1,15,0,0,33.9079685,56.07016236,14.306564,565.6854249,7073,1,0,3.310884696,1.4675936,2.432426311,4.955386727,4.563297037,3.072009908,0.19198291,2.610054447
06-01-2023 16:00,4,1,16,0,0,31.38865614,43.46488096,6.311484329,400,1146,3,0,0.139431326,1.322022284,8.094186062,1.616384345,2.873021274,3.851431669,0.098826595,1.434185482
06-01-2023 17:00,4,1,17,0,0,28.37059312,84.48690665,3.58691163,207.0552361,6866,1,0,3.717414197,0.180396507,4.564691194,3.933812761,3.559757393,2.104495022,0.223738703,2.971199737
06-01-2023 18:00,4,1,18,0,0,28.5079191,74.06910568,5.228709244,9.80E-14,6691,6,0,3.574500884,1.910654456,8.042526408,4.001234855,2.038493735,1.749664144,0.193262559,3.912090229
06-01-2023 19:00,4,1,19,0,0,26.98710342,67.6435119,1.900945684,0,8920,4,0,2.340689311,1.788984821,3.776070792,1.675408955,1.053936794,1.015429415,0.146178245,2.345646594
06-01-2023 20:00,4,1,20,0,0,19.68674658,89.93426615,0.433903052,0,7885,8,1,2.336935568,0.501077594,1.746330267,1.792613789,4.399464441,4.143494743,0.063220926,0.926674397
